Date,PositionIndex,MarketValue
2021-05-18,399006.XSHE,1.101381358972774
2021-05-19,399006.XSHE,1.110149297250488
2021-05-20,399006.XSHE,1.1204498426255263
2021-05-21,EMPTY,1.1098178264131597
2021-05-24,399006.XSHE,1.1100016664950079
2021-05-25,399006.XSHE,1.1409963972173458
2021-05-26,000016.XSHG,1.1327280839129132
2021-05-27,000016.XSHG,1.1351284630702239
2021-05-28,EMPTY,1.1265366543187658
2021-05-31,399006.XSHE,1.127661224678849
2021-06-01,399006.XSHE,1.1246248847066247
2021-06-02,EMPTY,1.104178150886932
2021-06-03,EMPTY,1.104178150886932
2021-06-04,EMPTY,1.104178150886932
2021-06-07,EMPTY,1.104178150886932
2021-06-08,EMPTY,1.104178150886932
2021-06-09,EMPTY,1.104178150886932
2021-06-10,399006.XSHE,1.1029662513135805
2021-06-11,399006.XSHE,1.1073270755401277
2021-06-15,399006.XSHE,1.0951375814934816
2021-06-16,EMPTY,1.0533790806820715
2021-06-17,EMPTY,1.0533790806820715
2021-06-18,EMPTY,1.0533790806820715
2021-06-21,000905.XSHG,1.052479938263611
2021-06-22,399006.XSHE,1.0564276026731534
2021-06-23,399006.XSHE,1.0683245201515124
2021-06-24,000905.XSHG,1.0561052541994094
2021-06-25,000016.XSHG,1.0644878632455157
2021-06-28,399006.XSHE,1.061092579822747
2021-06-29,399006.XSHE,1.0590343550850119
2021-06-30,399006.XSHE,1.0810903162473877
2021-07-01,399006.XSHE,1.0743062582749738
2021-07-02,EMPTY,1.039530965689525
2021-07-05,EMPTY,1.039530965689525
2021-07-06,EMPTY,1.039530965689525
2021-07-07,000905.XSHG,1.039770766284044
2021-07-08,399006.XSHE,1.0377398903133184
2021-07-09,399006.XSHE,1.0305907978665931
2021-07-12,399006.XSHE,1.0685127279909772
2021-07-13,399006.XSHE,1.062533487035534
2021-07-14,000905.XSHG,1.0551061703097513
2021-07-15,399006.XSHE,1.0620799941258288
2021-07-16,000905.XSHG,1.03445292072585
2021-07-19,EMPTY,1.0294980891300831
2021-07-20,EMPTY,1.0294980891300831
2021-07-21,000905.XSHG,1.03002161347497
2021-07-22,399006.XSHE,1.0391272428598448
2021-07-23,000905.XSHG,1.0162586622299201
2021-07-26,EMPTY,0.9965452153818685
2021-07-27,EMPTY,0.9965452153818685
2021-07-28,EMPTY,0.9965452153818685
2021-07-29,EMPTY,0.9965452153818685
2021-07-30,399006.XSHE,1.0001589728108513
2021-08-02,399006.XSHE,1.0156199237419308
2021-08-03,399006.XSHE,1.0109304702158248
2021-08-04,399006.XSHE,1.0359040633895693
2021-08-05,000016.XSHG,1.0262071552270833
2021-08-06,000905.XSHG,1.0172816449687467
2021-08-09,000905.XSHG,1.0232426547130464
2021-08-10,000016.XSHG,1.02775829793423
2021-08-11,000905.XSHG,1.0220101162679898
2021-08-12,000905.XSHG,1.0251425283231885
2021-08-13,000905.XSHG,1.0242308345931008
2021-08-16,EMPTY,1.0186826508790954
2021-08-17,EMPTY,1.0186826508790954
2021-08-18,EMPTY,1.0186826508790954
2021-08-19,EMPTY,1.0186826508790954
2021-08-20,EMPTY,1.0186826508790954
2021-08-23,399006.XSHE,1.019803460324313
2021-08-24,399006.XSHE,1.031200420456483
2021-08-25,000905.XSHG,1.0361178567698104
2021-08-26,000905.XSHG,1.0311697530388924
2021-08-27,000905.XSHG,1.0400447622775735
2021-08-30,000905.XSHG,1.0468194347452267
2021-08-31,000905.XSHG,1.050941888848913
2021-09-01,000016.XSHG,1.0441883908568372
2021-09-02,000905.XSHG,1.044887548392985
2021-09-03,000016.XSHG,1.0392558168946946
2021-09-06,000016.XSHG,1.0508137206734018
2021-09-07,000905.XSHG,1.0651955749129058
2021-09-08,000905.XSHG,1.071603285397511
2021-09-09,000905.XSHG,1.082030907358825
2021-09-10,000905.XSHG,1.0806416941347186
2021-09-13,000905.XSHG,1.0864769578613331
2021-09-14,EMPTY,1.0767070104631697
2021-09-15,EMPTY,1.0767070104631697
2021-09-16,EMPTY,1.0767070104631697
2021-09-17,399006.XSHE,1.0745197853062796
2021-09-22,EMPTY,1.064680637062054
2021-09-23,EMPTY,1.064680637062054
2021-09-24,399006.XSHE,1.0622797765462022
2021-09-27,399006.XSHE,1.0701479759747043
2021-09-28,000016.XSHG,1.064237384312406
2021-09-29,000016.XSHG,1.0602868651460624
2021-09-30,EMPTY,1.0599123612318033
2021-10-08,000016.XSHG,1.061248593360927
2021-10-11,000016.XSHG,1.067815685410156
2021-10-12,EMPTY,1.0561546157564876
2021-10-13,000016.XSHG,1.054866770781894
2021-10-14,000016.XSHG,1.047796437799485
2021-10-15,399006.XSHE,1.0554387035660597
2021-10-18,399006.XSHE,1.055490246209199
2021-10-19,399006.XSHE,1.0621940112325208
2021-10-20,399006.XSHE,1.058273548938728
2021-10-21,EMPTY,1.0534543118051916
2021-10-22,000016.XSHG,1.0531749996625983
2021-10-25,000016.XSHG,1.0513245567179177
2021-10-26,399006.XSHE,1.0452094734130726
2021-10-27,EMPTY,1.0347317159930003
