Date,PositionIndex,MarketValue
2018-11-23,EMPTY,1.9653415122033535
2018-11-26,EMPTY,1.9653415122033535
2018-11-27,EMPTY,1.9653415122033535
2018-11-28,EMPTY,1.9653415122033535
2018-11-29,EMPTY,1.9653415122033535
2018-11-30,EMPTY,1.9653415122033535
2018-12-03,000016.XSHG,1.9662740473415186
2018-12-04,000016.XSHG,1.9726595421859032
2018-12-05,EMPTY,1.9616192744908474
2018-12-06,EMPTY,1.9616192744908474
2018-12-07,EMPTY,1.9616192744908474
2018-12-10,EMPTY,1.9616192744908474
2018-12-11,EMPTY,1.9616192744908474
2018-12-12,399006.XSHE,1.9546837849012504
2018-12-13,000016.XSHG,1.9714974576577162
2018-12-14,EMPTY,1.9458059878791343
2018-12-17,EMPTY,1.9458059878791343
2018-12-18,EMPTY,1.9458059878791343
2018-12-19,EMPTY,1.9458059878791343
2018-12-20,EMPTY,1.9458059878791343
2018-12-21,EMPTY,1.9458059878791343
2018-12-24,EMPTY,1.9458059878791343
2018-12-25,EMPTY,1.9458059878791343
2018-12-26,EMPTY,1.9458059878791343
2018-12-27,EMPTY,1.9458059878791343
2018-12-28,EMPTY,1.9458059878791343
2019-01-02,EMPTY,1.9458059878791343
2019-01-03,EMPTY,1.9458059878791343
2019-01-04,EMPTY,1.9458059878791343
2019-01-07,EMPTY,1.9458059878791343
2019-01-08,000905.XSHG,1.9438291200717996
2019-01-09,000905.XSHG,1.94904168874999
2019-01-10,000300.XSHG,1.9460972825456382
2019-01-11,000016.XSHG,1.9592829495019304
2019-01-14,EMPTY,1.9401935671016015
2019-01-15,000016.XSHG,1.9408708893172923
2019-01-16,000300.XSHG,1.9423310089925048
2019-01-17,000016.XSHG,1.9296060073623886
2019-01-18,000016.XSHG,1.9670450915965778
2019-01-21,000300.XSHG,1.9790481852395079
2019-01-22,EMPTY,1.9491168240170096
2019-01-23,EMPTY,1.9491168240170096
2019-01-24,000016.XSHG,1.9489309467766511
2019-01-25,000016.XSHG,1.9732404571678672
2019-01-28,000016.XSHG,1.9695148307415542
2019-01-29,000016.XSHG,1.9847648460700864
2019-01-30,000016.XSHG,1.971923153247067
2019-01-31,000016.XSHG,2.0070458700556526
2019-02-01,000016.XSHG,2.0201138482147605
2019-02-11,000016.XSHG,2.0426049942981233
2019-02-12,000300.XSHG,2.0493414477870937
2019-02-13,399006.XSHE,2.0874139739896527
2019-02-14,399006.XSHE,2.0939790875068813
2019-02-15,399006.XSHE,2.087675348532493
2019-02-18,399006.XSHE,2.173406198584172
2019-02-19,399006.XSHE,2.161782718914325
2019-02-20,399006.XSHE,2.165380462621659
2019-02-21,399006.XSHE,2.1717764514346967
2019-02-22,399006.XSHE,2.239057333756459
2019-02-25,399006.XSHE,2.3621647434343274
2019-02-26,399006.XSHE,2.3784929648753033
2019-02-27,399006.XSHE,2.3376416613266464
2019-02-28,EMPTY,2.3492958909427104
2019-03-01,399006.XSHE,2.3649377518666754
2019-03-04,399006.XSHE,2.4431319727247622
2019-03-05,399006.XSHE,2.528898241976128
2019-03-06,399006.XSHE,2.5649936838189906
2019-03-07,399006.XSHE,2.552806004333394
2019-03-08,399006.XSHE,2.495593296055091
2019-03-11,399006.XSHE,2.606172353368099
2019-03-12,399006.XSHE,2.6749995581858945
2019-03-13,EMPTY,2.5588998440761928
2019-03-14,EMPTY,2.5588998440761928
2019-03-15,EMPTY,2.5588998440761928
2019-03-18,399006.XSHE,2.568892137135946
2019-03-19,399006.XSHE,2.571615939912776
2019-03-20,000905.XSHG,2.5353215110899474
2019-03-21,000905.XSHG,2.569192967790115
2019-03-22,000905.XSHG,2.58420506951121
2019-03-25,000905.XSHG,2.550894383297868
2019-03-26,EMPTY,2.4900553819566524
2019-03-27,EMPTY,2.4900553819566524
2019-03-28,000016.XSHG,2.489791282690025
2019-03-29,000016.XSHG,2.584994514873413
2019-04-01,000905.XSHG,2.640279482031077
2019-04-02,000905.XSHG,2.6484004700451185
2019-04-03,000905.XSHG,2.6761383901450273
2019-04-04,000905.XSHG,2.692426221554331
2019-04-08,EMPTY,2.674175779828816
2019-04-09,000300.XSHG,2.6864365029808375
2019-04-10,000300.XSHG,2.6933051446606258
2019-04-11,EMPTY,2.6517109709567244
2019-04-12,EMPTY,2.6517109709567244
2019-04-15,000016.XSHG,2.633130080181578
2019-04-16,000016.XSHG,2.7214433255808914
2019-04-17,000016.XSHG,2.716392996256833
2019-04-18,000016.XSHG,2.7051400343048306
2019-04-19,000016.XSHG,2.7389079225303985
2019-04-22,EMPTY,2.6791681981196094
2019-04-23,EMPTY,2.6791681981196094
2019-04-24,EMPTY,2.6791681981196094
2019-04-25,EMPTY,2.6791681981196094
