Date,PositionIndex,MarketValue
2021-05-19,399006.XSHE,1.0868319336571788
2021-05-20,399006.XSHE,1.0969161283464903
2021-05-21,399006.XSHE,1.0863224899116288
2021-05-24,399006.XSHE,1.095544817442373
2021-05-25,399006.XSHE,1.1261358675604332
2021-05-26,399006.XSHE,1.1154898890147273
2021-05-27,000016.XSHG,1.1232715846374055
2021-05-28,000016.XSHG,1.1215429746908976
2021-05-31,399006.XSHE,1.1148116227736173
2021-06-01,399006.XSHE,1.1118098816321749
2021-06-02,EMPTY,1.0915961365719564
2021-06-03,EMPTY,1.0915961365719564
2021-06-04,EMPTY,1.0915961365719564
2021-06-07,000905.XSHG,1.093343143245833
2021-06-08,EMPTY,1.085823206697108
2021-06-09,EMPTY,1.085823206697108
2021-06-10,399006.XSHE,1.084631452739765
2021-06-11,399006.XSHE,1.0889197862317004
2021-06-15,399006.XSHE,1.0769329202507778
2021-06-16,EMPTY,1.0358685782136818
2021-06-17,EMPTY,1.0358685782136818
2021-06-18,399006.XSHE,1.0310780186729798
2021-06-21,EMPTY,1.0428395585420123
2021-06-22,000905.XSHG,1.0439780567321608
2021-06-23,000905.XSHG,1.051747726013501
2021-06-24,399006.XSHE,1.0457307814214676
2021-06-25,399006.XSHE,1.0675883265728563
2021-06-28,399006.XSHE,1.088367982862096
2021-06-29,399006.XSHE,1.086256851422029
2021-06-30,399006.XSHE,1.1088797614459494
2021-07-01,399006.XSHE,1.101921319146514
2021-07-02,EMPTY,1.066252127066228
2021-07-05,EMPTY,1.066252127066228
2021-07-06,EMPTY,1.066252127066228
2021-07-07,399006.XSHE,1.065274206475697
2021-07-08,EMPTY,1.0750784071564847
2021-07-09,000905.XSHG,1.075479862486414
2021-07-12,399006.XSHE,1.0922994236324146
2021-07-13,399006.XSHE,1.0861870758069754
2021-07-14,399006.XSHE,1.078044489093107
2021-07-15,399006.XSHE,1.0931121372209334
2021-07-16,000905.XSHG,1.064677848451313
2021-07-19,EMPTY,1.0595782452338771
2021-07-20,EMPTY,1.0595782452338771
2021-07-21,399006.XSHE,1.060665710253308
2021-07-22,000905.XSHG,1.0530572913148883
2021-07-23,000905.XSHG,1.0469426635835484
2021-07-26,EMPTY,1.026634006625855
2021-07-27,EMPTY,1.026634006625855
2021-07-28,EMPTY,1.026634006625855
2021-07-29,EMPTY,1.026634006625855
2021-07-30,EMPTY,1.026634006625855
2021-08-02,399006.XSHE,1.0280731017857392
2021-08-03,399006.XSHE,1.0233261478125433
2021-08-04,399006.XSHE,1.0486059584943497
2021-08-05,399006.XSHE,1.0395917489345856
2021-08-06,000905.XSHG,1.0291055815525165
2021-08-09,000300.XSHG,1.0347798747905441
2021-08-10,000016.XSHG,1.045614679953659
2021-08-11,000905.XSHG,1.0397666287675564
2021-08-12,000905.XSHG,1.0429534636830837
2021-08-13,000905.XSHG,1.0420259300891273
2021-08-16,EMPTY,1.0363813516409608
2021-08-17,EMPTY,1.0363813516409608
2021-08-18,EMPTY,1.0363813516409608
2021-08-19,EMPTY,1.0363813516409608
2021-08-20,EMPTY,1.0363813516409608
2021-08-23,EMPTY,1.0363813516409608
2021-08-24,399006.XSHE,1.0378334422200026
2021-08-25,399006.XSHE,1.0434673043807488
2021-08-26,000905.XSHG,1.0175076122326865
2021-08-27,000905.XSHG,1.0262650349871656
2021-08-30,000905.XSHG,1.0329499486843583
2021-08-31,000905.XSHG,1.0370177837030048
2021-09-01,000905.XSHG,1.0281217172391761
2021-09-02,000905.XSHG,1.044403062529901
2021-09-03,000016.XSHG,1.0387739423119344
2021-09-06,000016.XSHG,1.0503264870058326
2021-09-07,000016.XSHG,1.0623794675259388
2021-09-08,000905.XSHG,1.0518350017387645
2021-09-09,000905.XSHG,1.0620702612916888
2021-09-10,000905.XSHG,1.060706675425627
2021-09-13,000905.XSHG,1.0664342937669173
2021-09-14,000905.XSHG,1.0535889802863163
2021-09-15,EMPTY,1.0568877984449077
2021-09-16,EMPTY,1.0568877984449077
2021-09-17,EMPTY,1.0568877984449077
2021-09-22,EMPTY,1.0568877984449077
2021-09-23,EMPTY,1.0568877984449077
2021-09-24,EMPTY,1.0568877984449077
2021-09-27,000016.XSHG,1.058883150087275
2021-09-28,399006.XSHE,1.0618283107542519
2021-09-29,000016.XSHG,1.0483323705388663
2021-09-30,399006.XSHE,1.0471617065858088
2021-10-08,000016.XSHG,1.0458482587328481
2021-10-11,000016.XSHG,1.0523200522669842
2021-10-12,000016.XSHG,1.0468503428929723
2021-10-13,000016.XSHG,1.0575713586830207
2021-10-14,000016.XSHG,1.050482897973423
2021-10-15,000016.XSHG,1.0582362029815644
2021-10-18,399006.XSHE,1.0383020696268404
2021-10-19,399006.XSHE,1.0448966668985875
2021-10-20,399006.XSHE,1.041040047542645
2021-10-21,EMPTY,1.0362992894847236
2021-10-22,399006.XSHE,1.035457661569076
2021-10-25,399006.XSHE,1.0523879369808453
2021-10-26,000016.XSHG,1.0479417434603797
2021-10-27,EMPTY,1.0319617817278368
